year,lat,lon,yield_wheat_spring,temperature,precipitation,soil_water,solar_radiation,potential_evaporation,temperature_Mar,temperature_Apr,temperature_May,temperature_Jun,temperature_Jul,precipitation_Mar,precipitation_Apr,precipitation_May,precipitation_Jun,precipitation_Jul,soil_water_Mar,soil_water_Apr,soil_water_May,soil_water_Jun,soil_water_Jul,solar_radiation_Mar,solar_radiation_Apr,solar_radiation_May,solar_radiation_Jun,solar_radiation_Jul,potential_evaporation_Mar,potential_evaporation_Apr,potential_evaporation_May,potential_evaporation_Jun,potential_evaporation_Jul
1992,43.75,11.75,5.5281096,13.543515741435531,426.28725719451904,0.3405680305817548,2502361765.0,843.0062131881714,6.461049,9.789027,14.784227,16.200184,20.447678,84.73848533630371,125.60005187988281,54.0019588470459,110.66825866699219,51.278502464294434,0.34974793,0.38000426,0.33097595,0.35750914,0.2864215,358080907.0,440562660.0,583235240.0,518724660.0,601758298.0,101.054434299469,147.05763816833496,195.82106971740723,178.31069469451904,220.76237630844116
1993,43.75,11.75,5.2177396,13.90210122999802,312.0216910839081,0.304264832945431,2620551504.0,943.1276905536652,5.1837606,9.814537,15.235211,19.15506,20.15953,78.54328799247742,90.55164813995361,58.606987714767456,39.718945026397705,44.60082221031189,0.35468563,0.37272948,0.33056214,0.23073669,0.23244688,382379234.0,441893940.0,573140090.0,582873540.0,640264700.0,109.90183901786804,134.20758247375488,192.9952187538147,231.6379165649414,274.38513374328613
1994,43.75,11.75,4.7877383,14.769704263973859,337.1914798915386,0.3105141367592843,2637727278.0,942.1525750160217,9.541389,8.499444,14.743724,18.389706,22.588766,9.779211848974228,150.602388381958,38.51874005794525,102.27129220962524,36.01984739303589,0.32651246,0.38800293,0.31128663,0.2909845,0.2376538,442231926.0,413021130.0,564402678.0,575474280.0,642597264.0,137.54983186721802,127.47536659240723,196.32055187225342,220.51920890808105,260.287615776062
1995,43.75,11.75,3.8926532,13.138765123155382,393.68915462493896,0.34154410163561505,2526489106.0,871.2483813762665,4.7554703,9.193666,13.410643,16.244637,22.062338,96.75481534004211,57.95720815658569,102.11353158950806,100.77514171600342,36.08845782279968,0.38528442,0.36935362,0.36468992,0.3355438,0.25355226,356683272.0,441051780.0,514418898.0,574251000.0,640084156.0,115.05617260932922,133.69853496551514,169.1810212135315,197.29994773864746,256.01270484924316
1996,43.75,11.75,5.1550097,13.28776883455663,386.299458861351,0.33099133944978903,2515897726.0,879.1933162212372,4.527045,10.153977,13.655047,18.465343,19.70336,42.88928282260895,112.41627216339111,109.54738998413086,57.97954559326172,63.466968297958374,0.36986572,0.36835328,0.36656067,0.2726825,0.27681884,331825054.0,418682160.0,543510228.0,599919720.0,621960564.0,89.76768231391907,131.17393970489502,179.72645092010498,230.8647108078003,247.66053247451782
1997,43.75,11.75,4.16189,13.654689502092747,389.81641578674316,0.3270256357644898,2700123460.0,951.0384368896484,7.832035,7.187377,14.521133,18.289883,20.383919,47.36617064476013,131.39225006103516,58.232937812805176,99.41609859466553,53.40895867347717,0.3475873,0.349635,0.34159547,0.32714048,0.26990297,441810016.0,467522310.0,601738086.0,556017300.0,633035748.0,138.3964385986328,147.54046440124512,210.2376708984375,208.1050443649292,246.7588186264038
1998,43.75,11.75,5.4939675,14.317614885716656,315.9547080397606,0.30900468604237424,2681146566.0,999.1556529998779,5.5779886,9.64697,14.300387,19.458097,22.619787,67.26726031303406,137.6112699508667,60.264591455459595,35.269936323165894,15.541649997234344,0.37997252,0.38572878,0.33421507,0.27123046,0.17513305,377938856.0,460671210.0,561206020.0,621171840.0,660158640.0,117.74662828445435,154.7118043899536,187.8531985282898,239.0965175628662,299.74750423431396
1999,43.75,11.75,4.831918,14.372652483921424,406.1748934984207,0.33325303282613067,2543097878.0,895.2937519550323,6.7972155,10.007364,15.939278,18.530897,20.58183,83.34821319580078,123.51651191711426,53.23861885070801,99.48904037475586,46.58250916004181,0.38029236,0.3914325,0.34228453,0.296911,0.25604922,382100606.0,421637100.0,540146852.0,601463880.0,597749440.0,115.53819727897644,131.99349403381348,179.0756459236145,218.78684520721436,249.89956951141357
2000,43.75,11.75,5.3374243,14.675757666818457,345.03019666671753,0.31511782090258755,2636253987.0,966.04656291008,6.979585,11.10405,16.339535,19.352894,19.638384,87.93202996253967,105.63501834869385,36.675973892211914,66.41689538955688,48.37027907371521,0.36399233,0.3869641,0.3164465,0.27178225,0.2373236,382557949.0,431520570.0,570924272.0,613251480.0,637999716.0,113.5372531414032,139.80953693389893,196.407883644104,233.442964553833,282.8489246368408
2001,43.75,11.75,4.004328,14.540069742140426,475.05844497680664,0.32480021308060564,2548901084.0,929.8880500793457,9.358805,8.77867,15.354788,18.16016,20.978851,145.53360843658447,122.04154014587402,106.5673041343689,37.74469256401062,63.17129969596863,0.39235717,0.38676208,0.35718933,0.2643823,0.22335999,304842902.0,469497660.0,530616956.0,627951060.0,615992506.0,104.15138626098633,144.02286529541016,175.94593715667725,245.49402236938477,260.2738389968872
2002,43.75,11.75,4.9611955,14.478995990129857,416.4669380784035,0.33174845810030024,2552176594.0,886.959951877594,8.125357,9.601656,14.38353,20.08312,20.224762,17.323780596256256,132.6593828201294,121.57235264778137,50.50270199775696,94.40872001647949,0.34360474,0.37422973,0.37417117,0.2910388,0.275755,409542178.0,423120420.0,526262014.0,610389300.0,582862682.0,130.6955738067627,129.88569259643555,167.92751169204712,229.33659553527832,229.1145782470703
2003,43.75,11.75,4.5763016,15.881019617217818,226.3598074913025,0.2726450296593647,2814142910.0,1073.5215454101562,6.7447777,9.006443,17.34018,22.84044,23.475994,36.96724486351013,83.74399423599243,24.8661847114563,59.66137647628784,21.121007204055786,0.3417407,0.35982054,0.2422229,0.2429297,0.17836486,439283950.0,479108730.0,618588260.0,630901560.0,646260410.0,129.18896770477295,155.19916534423828,235.5410614013672,254.8085117340088,298.78383922576904
2004,43.75,11.75,5.288069,13.290187199910482,431.31731963157654,0.33053164252268724,2556901869.0,898.6818518638611,5.2601767,9.567762,12.113315,18.088718,21.455677,85.79515838623047,134.31053638458252,108.71847724914551,63.76688003540039,38.72626757621765,0.39121765,0.39061463,0.35678834,0.3053723,0.20979187,340494669.0,397204260.0,572184608.0,593810760.0,653207572.0,90.68965482711792,122.83381462097168,184.38149452209473,214.366192817688,286.41069507598877
2005,43.75,11.75,5.428815,14.192835374595292,313.2742975950241,0.31561827308991375,2666239880.0,953.4531919956207,5.459889,9.100754,15.459497,19.270306,21.67326,48.824602365493774,113.13657760620117,57.633777260780334,50.2098548412323,43.46948552131653,0.38390806,0.38125244,0.32837218,0.26567015,0.21939453,362272324.0,464755860.0,591597428.0,612742080.0,634872188.0,92.9224464893341,141.84735774993896,206.19226455688477,239.9875545501709,272.503568649292
2006,43.75,11.75,5.556663,14.569293707803963,300.7442103624344,0.30801870250234414,2664716075.0,991.1701202392578,5.07016,10.80944,14.647344,19.296165,23.054554,90.44105195999146,82.46284246444702,56.90479052066803,23.081077337265015,47.854448080062866,0.39487734,0.3687213,0.3242169,0.24050112,0.211557,322737745.0,460088700.0,590824226.0,647954160.0,643111244.0,93.7347960472107,140.2278470993042,208.4043984413147,273.57770919799805,275.2253694534302
2007,43.75,11.75,4.9371624,15.205938566743939,284.65371906757355,0.3022563057202919,2684513747.0,1002.9100458621979,7.2770524,12.651093,15.339023,18.558605,22.229656,98.73039364814758,34.07613515853882,92.66085767745972,48.048638105392456,11.137694478034973,0.38666746,0.33746764,0.32252014,0.30023804,0.16545899,324750637.0,534444000.0,568440738.0,576596640.0,680281732.0,103.77399563789368,173.5756015777588,195.54278469085693,215.13896942138672,314.87869453430176
2008,43.75,11.75,5.7727532,13.925596140568553,551.3918913602829,0.3476625653653363,2467830096.0,841.2459366321564,5.907575,9.7375965,14.358572,18.595547,21.044237,159.5846815109253,145.46856880187988,114.33108830451965,96.06832981109619,35.93922293186188,0.3948926,0.39305848,0.36288697,0.35430416,0.23484924,310603880.0,434730570.0,530864150.0,546434820.0,645196676.0,90.15934491157532,140.7108449935913,172.53237056732178,180.5729341506958,257.27044200897217
2009,43.75,11.75,5.7486105,14.806488912869122,412.44019401073456,0.3302549655530967,2607641290.0,946.9513688087463,6.492025,10.957343,16.675922,18.04697,21.84055,115.28241038322449,117.31204748153687,42.84945285320282,95.88265657424927,41.11362671852112,0.38156003,0.38801757,0.2984534,0.32661194,0.2583777,351537458.0,424220340.0,629439066.0,551185080.0,651259346.0,107.41005277633667,130.41934490203857,227.29888153076172,209.44011211395264,272.38297748565674
2010,43.75,11.75,5.63611,13.69952468934402,511.7602173089981,0.3437711302361457,2463195368.0,845.9518194198608,5.212025,9.747995,13.05759,18.145761,22.35021,105.23746800422668,108.03836345672607,150.03264331817627,90.48385620117188,57.967886328697205,0.3928705,0.3822357,0.37593812,0.32492492,0.24351928,312641448.0,446494140.0,495964846.0,574912680.0,633182254.0,91.87972021102905,135.61338901519775,158.7501664161682,200.56537628173828,259.14316749572754
2011,43.75,11.75,6.0449524,14.330712851356058,376.577241897583,0.30950239203334634,2666409167.0,969.8707866668701,5.5511756,11.778349,15.405029,19.001204,19.986134,132.53833627700806,42.644323110580444,37.456993103027344,88.48905086517334,75.44853854179382,0.39269716,0.3249371,0.2846362,0.2878668,0.25717467,336652715.0,507990420.0,634706586.0,589268280.0,597791166.0,94.080575466156,170.26345252990723,235.22314596176147,218.63139152526855,251.67222118377686
2012,43.75,11.75,6.2679205,14.982409907322303,340.97378873825073,0.31638723611831665,2708056496.0,999.2043452262878,8.7968645,9.742188,13.583394,20.280865,22.510616,26.596016764640808,131.3615083694458,116.77555012702942,41.63952112197876,24.601192355155945,0.354726,0.38086364,0.373797,0.2899762,0.18380126,440449798.0,409281030.0,555321910.0,630579720.0,672424038.0,136.29778575897217,125.63515663146973,178.7323498725891,246.58292770385742,311.9561252593994
2013,43.75,11.75,5.928459,13.841385872535456,538.0014405250549,0.349782564671211,2476582707.0,841.7559463977814,5.829773,11.39155,12.677752,17.53973,21.8084,193.73270511627197,77.99102783203125,153.68669748306274,73.39478731155396,39.19622278213501,0.40716615,0.37047976,0.38828006,0.3320996,0.2509845,290839923.0,449515980.0,493633646.0,605961720.0,636631438.0,78.00834393501282,143.46453666687012,156.47024250030518,205.25771141052246,258.5551118850708
2014,43.75,11.75,5.4946203,14.070649221831678,532.2797191143036,0.3411775393034118,2509811561.0,866.7928776741028,7.6021767,10.879488,13.556371,18.861088,19.505713,80.91546607017517,110.33422708511353,66.66298151016235,87.26609945297241,187.10094499588013,0.3723596,0.37493163,0.3354602,0.29961976,0.32326478,379630371.0,434806800.0,552753994.0,588471960.0,554148436.0,115.01270627975464,136.51419639587402,189.24933910369873,220.7217836380005,205.2948522567749
2015,43.75,11.75,5.1241436,15.310027720881443,405.1594874858856,0.31858205600501666,2667644961.0,981.5361931324005,6.7215834,10.343447,15.318247,19.282518,24.852276,132.4500732421875,73.96355152130127,109.02104902267456,72.55494832992554,17.169865369796753,0.391933,0.35387576,0.34143007,0.31950074,0.18733886,339371167.0,499308870.0,548722382.0,618557400.0,661685142.0,111.46741032600403,169.98390197753906,187.34332466125488,221.7286777496338,291.01287841796875
2016,43.75,11.75,6.133076,14.590622836468267,445.8305895328522,0.3414809468135335,2585501994.0,920.185049533844,6.5581384,11.70383,13.851598,18.177425,22.684704,108.74843287467957,77.72186279296875,124.49451541900635,87.65108585357666,47.21469259262085,0.39177,0.34549743,0.37884218,0.35025635,0.24145141,338306720.0,482698890.0,563743618.0,578100840.0,622651926.0,104.82402420043945,165.20899772644043,185.6150040626526,200.7857894897461,263.75123405456543
1982,43.75,12.25,3.8497286,13.664308815999748,394.80384159088135,0.31167556773992927,2502289220.0,908.4877038002014,4.2514277,8.511266,14.018715,19.86884,21.705215,155.19259405136108,56.968013048172,78.66116666793823,32.378751039505005,71.60331678390503,0.39824036,0.3576953,0.3232666,0.23310669,0.24501891,329544384.0,450519030.0,556621120.0,589172520.0,576432166.0,94.06641435623169,139.9292278289795,188.1377658843994,247.84478187561035,238.50951385498047
1983,43.75,12.25,3.9000776,14.561888289607428,300.61844712495804,0.297567188447597,2565570630.0,990.1071186065674,6.7844276,10.539672,14.497589,17.639187,23.318085,121.81784391403198,52.011297941207886,44.80216717720032,63.60645532608032,18.38068276643753,0.38291502,0.35478514,0.275036,0.2686267,0.20738526,347949518.0,471793680.0,538136874.0,573518040.0,634172518.0,101.29446363449097,167.78316020965576,217.05529928207397,220.9736967086792,283.0004987716675
1984,43.75,12.25,5.2206793,12.264800215079115,477.16107445955276,0.34315788278392717,2400225314.0,878.2115559577942,4.044132,8.259436,11.616644,16.72516,20.693306,119.02423238754272,133.97343635559082,153.62248468399048,42.07003355026245,28.47088748216629,0.39754882,0.3854559,0.39334717,0.32143798,0.21866333,304912342.0,419684640.0,441523514.0,585155220.0,648949598.0,90.89742994308472,129.85845565795898,155.0849962234497,221.7738389968872,280.5968351364136
1985,43.75,12.25,4.444729,13.904965288498822,351.34290730953217,0.31810883086880826,2458773061.0,950.4675352573395,5.613185,9.867029,13.973282,17.56586,22.493307,137.41654300689697,64.93473529815674,83.30042314529419,41.394832134246826,24.29637372493744,0.40213624,0.35538143,0.34942564,0.28483644,0.19889344,314466449.0,474135060.0,487431042.0,543828960.0,638911550.0,91.78620219230652,182.18327522277832,164.77221536636353,222.14911937713623,289.5767230987549
1986,43.75,12.25,4.8220344,13.601445995904262,495.225150346756,0.350138865849551,2416152936.0,856.1550672054291,5.4441023,9.858552,16.404345,16.694431,19.584835,98.10012817382812,124.91708278656006,45.268168210983276,114.80802297592163,112.13174819946289,0.39067262,0.36803222,0.31239134,0.35404906,0.32625243,299974042.0,405665130.0,593279178.0,548507160.0,568727426.0,92.57538104057312,142.60265350341797,206.6898546218872,192.43736743927002,221.84981060028076
1987,43.75,12.25,5.485566,12.754875077141655,329.6014952659607,0.32045824309579685,2581621687.0,960.473867893219,2.596449,9.658661,12.360803,17.371075,21.83642,62.459282636642456,59.158419370651245,98.76420736312866,42.98664093017578,66.23294496536255,0.36439577,0.3678021,0.3491107,0.2925659,0.2290442,364490219.0,478761450.0,528957092.0,586210440.0,623202486.0,105.97762250900269,157.36076831817627,184.9469337463379,235.37139415740967,276.8171491622925
1988,43.75,12.25,4.025369,13.829574242136836,411.1318587362766,0.3468190143310946,2458496814.0,884.6164236068726,5.673827,9.935407,14.382753,16.717617,22.405811,66.45494031906128,95.73968410491943,102.00410079956055,134.34542655944824,12.587706953287125,0.3830835,0.37136722,0.37858033,0.3645526,0.23787537,363347962.0,407983680.0,501354754.0,536346840.0,649463578.0,124.87130737304688,127.21242427825928,162.117036819458,185.22358417510986,285.19207096099854
1989,43.75,12.25,4.065663,13.852134411631067,471.13643395900726,0.34742146087627784,2533157964.0,905.5721406936646,8.891594,10.048317,13.588283,16.575348,20.122272,49.505950570106506,96.67094707489014,103.66202235221863,75.28414249420166,146.01337146759033,0.36073607,0.36510196,0.3338403,0.32435486,0.35290036,403689192.0,418560870.0,578372022.0,561607020.0,570928860.0,124.93614101409912,147.99407958984375,208.2715826034546,211.37908458709717,212.99125289916992
1990,43.75,12.25,4.3506155,14.312599581051495,337.4580361843109,0.3077910713900148,2604674613.0,980.3645911216736,8.449186,8.960695,14.884821,18.298944,20.9253,52.148194909095764,114.6741271018982,47.55474400520325,61.613545417785645,61.467424750328064,0.31943664,0.38495606,0.30045962,0.29803282,0.23824462,395487801.0,441639690.0,577963504.0,570992940.0,618590678.0,126.58842325210571,142.07533836364746,203.31418895721436,237.70175457000732,270.68488597869873
1991,43.75,12.25,5.332463,13.329935983894698,410.37195205688477,0.32178525100736055,2495134952.0,899.1127800941467,8.541283,7.754901,10.45985,17.695282,22.159342,26.109036445617676,110.86904525756836,184.04937362670898,57.67612338066101,31.668373346328735,0.34560305,0.3712555,0.3862384,0.3050708,0.20181517,361822235.0,440008560.0,475889587.0,585924420.0,631490150.0,113.32488822937012,124.54442024230957,149.68882989883423,232.58136749267578,278.97327423095703
1992,43.75,12.25,6.0378737,13.617089464773539,388.44030833244324,0.32603879029454746,2515109130.0,895.4380316734314,6.3910484,9.933325,14.675634,16.60823,20.454866,84.08642387390137,138.66907596588135,44.323479533195496,84.15668964385986,37.204639315605164,0.34606016,0.377655,0.32374573,0.33173767,0.25284427,360478478.0,436348980.0,584337662.0,531572160.0,602371850.0,105.43429708480835,154.88468170166016,198.80131816864014,198.685884475708,237.63185024261475
1993,43.75,12.25,5.9664965,13.997971413182277,310.1283221244812,0.3028294102233999,2620531200.0,1001.4852089881897,5.022824,9.90821,15.362555,19.377403,20.360468,86.653391122818,77.63309955596924,54.2479305267334,38.16834211349487,53.4255588054657,0.3621521,0.37072632,0.32145143,0.22112915,0.23824279,376513538.0,453900330.0,577599564.0,583383060.0,629134708.0,111.1919264793396,140.96164226531982,204.79010772705078,252.67656326293945,291.86496925354004
1994,43.75,12.25,5.4100647,14.814758587506862,335.9814043343067,0.30959854834999134,2652938559.0,994.8733949661255,9.650843,8.621475,15.060991,18.448769,22.209158,8.071129590272903,130.7997465133667,34.53503727912903,123.53316307067871,39.042327880859375,0.31919676,0.38226014,0.29731506,0.2986505,0.25256103,448167403.0,417455040.0,574563052.0,575215620.0,637537444.0,149.10160207748413,136.46786212921143,214.75342416763306,233.81145000457764,260.73905658721924
1995,43.75,12.25,4.458784,13.220600171805986,386.02202355861664,0.3381989383035236,2520815682.0,921.0707964897156,4.8657045,9.268509,13.522362,16.351665,22.068275,96.22623491287231,59.706480503082275,95.9233009815216,99.10775899887085,35.05824816226959,0.3815051,0.37422302,0.36207217,0.32690978,0.24708252,347369136.0,446320410.0,516751152.0,569680500.0,640694484.0,119.36779451370239,141.75647735595703,183.22867965698242,207.27875232696533,269.4390926361084
1996,43.75,12.25,5.1273847,13.414502901189467,344.28508150577545,0.317516486629162,2527171547.0,946.6649372577667,4.31681,9.934603,14.106142,18.759014,20.016094,62.34446382522583,100.63040256500244,90.29598188400269,46.653170585632324,44.36106264591217,0.37698057,0.37001652,0.35868895,0.2476654,0.23367128,329504797.0,422799690.0,545936660.0,602719860.0,626210540.0,87.65318322181702,133.38316440582275,195.8367977142334,253.6383819580078,276.15340995788574
1997,43.75,12.25,4.3281975,13.85661539688609,349.05598771572113,0.3141517738501231,2693004021.0,1022.9704122543335,7.716957,7.1094866,14.765744,18.921211,20.715403,52.50719678401947,132.03423500061035,48.51039719581604,71.7057752609253,44.298383474349976,0.34775454,0.35510072,0.33013672,0.30178773,0.23690125,438670987.0,465940230.0,598265590.0,564701160.0,625426054.0,139.18682956695557,152.0214557647705,228.50919818878174,236.1442995071411,267.10862922668457
1998,43.75,12.25,5.2756667,14.587746735491784,271.5045123696327,0.299330159145243,2672307092.0,1072.7519731521606,5.557363,10.161032,14.250545,19.865988,23.131275,66.57389068603516,86.75576448440552,67.66293621063232,31.038068532943726,19.473852455615997,0.3717096,0.3700818,0.32827637,0.25357908,0.17381042,375818890.0,469444980.0,568286544.0,613546920.0,645209758.0,122.32987594604492,174.44229125976562,195.10902309417725,259.12084579467773,321.7499370574951
1999,43.75,12.25,5.1004725,14.475476165222966,385.0021240711212,0.3307615245868957,2539887781.0,941.6487326622009,6.860341,10.180021,16.099669,18.743866,20.49261,52.66192317008972,108.08648586273193,47.747419357299805,109.6441125869751,66.86218309402466,0.36683044,0.37955016,0.32861876,0.29432005,0.2848865,384211737.0,430540260.0,550384540.0,587401560.0,587349684.0,122.82558870315552,143.6784267425537,193.76832962036133,229.64382648468018,251.7325611114502
2000,43.75,12.25,5.443861,15.023559299169802,317.33046662807465,0.30577045377173456,2650991219.0,1054.9538793563843,7.274038,11.524909,16.577581,19.5518,20.222681,63.797507524490356,95.80637454986572,37.22610640525818,76.38246774673462,44.11801040172577,0.35195678,0.37212282,0.30681762,0.26812926,0.23075195,389852125.0,444836250.0,570400372.0,613031520.0,632870952.0,125.82767009735107,152.0144748687744,208.32568454742432,248.0321502685547,320.7538995742798
2001,43.75,12.25,4.083491,14.940907727659138,396.8887586593628,0.3119203888512904,2571697314.0,1031.9970426559448,10.018258,9.061015,15.544321,18.426174,21.577524,95.93268752098083,125.8674144744873,99.30371165275574,37.49667406082153,38.28827095031738,0.3785614,0.37961853,0.3517969,0.2551245,0.19485229,326134632.0,467031360.0,535329328.0,622698120.0,620503874.0,133.1862440109253,152.32568264007568,185.96227645874023,267.3069477081299,293.21589183807373
2002,43.75,12.25,5.1349006,14.658153889225979,411.99391800165176,0.3275834657008352,2530966991.0,923.270411491394,8.173246,9.600172,14.679311,20.362732,20.496166,22.68449240922928,136.38178825378418,102.54123997688293,38.475691080093384,111.91070628166199,0.3441858,0.37702453,0.36900574,0.26272517,0.28447875,401403593.0,418001460.0,524989588.0,610718520.0,575853830.0,131.69446420669556,128.42960357666016,177.76612758636475,246.0157585144043,239.3644576072693
2003,43.75,12.25,4.4830484,15.904902604670307,227.60602444410324,0.27072523485601335,2779904595.0,1096.8929891586304,6.581262,9.139647,17.494946,22.736847,23.573963,38.62926471233368,67.93961763381958,19.188122868537903,76.03713512420654,25.811884105205536,0.3447357,0.34633914,0.22702758,0.2514191,0.18592103,434578429.0,478280790.0,608091722.0,621161700.0,637791954.0,128.01486682891846,161.63078784942627,242.80494213104248,256.35263442993164,308.0897579193115
2004,43.75,12.25,5.42091,13.416744369307375,418.412580370903,0.33443397712084205,2547151247.0,929.422758102417,5.3385363,9.623232,12.404252,18.192703,21.55669,85.26279377937317,133.84929656982422,83.35125827789307,78.65701675415039,37.29221498966217,0.38674378,0.39159423,0.35346866,0.3260498,0.21588683,341445811.0,394138980.0,576614880.0,590185800.0,644765776.0,94.21482515335083,122.96015739440918,197.47080945968628,223.1869411468506,291.5900249481201
2005,43.75,12.25,5.7515507,14.267201314564623,317.43358838558197,0.3150006687524272,2653273966.0,993.5395467281342,5.5127797,9.245207,15.472231,19.372805,21.735682,48.81704878807068,103.81841897964478,61.333104848861694,49.81558799743652,53.6494277715683,0.38355955,0.37488893,0.32866454,0.26180115,0.22630493,354869586.0,471916320.0,585088420.0,614142540.0,627257100.0,94.49987292289734,149.1291332244873,214.28615188598633,251.0496711730957,284.5747175216675
2006,43.75,12.25,5.8289933,14.592543963513343,316.8386732339859,0.3113974669789956,2638213554.0,1020.5132412910461,5.259925,10.83194,14.904219,19.203823,22.790255,85.58657026290894,93.19048404693604,56.80548167228699,38.46429705619812,42.79184019565582,0.3937018,0.37041444,0.32728028,0.2606116,0.20524475,317995458.0,452937690.0,583599862.0,635839320.0,647841224.0,102.87409257888794,140.8661985397339,218.55813598632812,277.626256942749,280.58855724334717
2007,43.75,12.25,4.546441,15.593027345495287,275.2119237780571,0.29026420365751177,2688744648.0,1086.9782209396362,7.484708,12.459842,15.693708,19.403605,22.945126,110.89398884773254,35.85241913795471,77.22390270233154,38.863463401794434,12.378149688243866,0.3756073,0.33612484,0.3102478,0.2733832,0.15689269,328584934.0,534474540.0,571203582.0,582702540.0,671779052.0,111.38367795944214,167.94133186340332,213.8804612159729,248.32755088806152,345.44519901275635
2008,43.75,12.25,5.8353524,14.308654336368337,498.2183086872101,0.3410486146515491,2493724876.0,916.6432943344116,6.351013,10.126894,14.608728,18.893204,21.576426,172.59036016464233,106.4230728149414,88.19675254821777,89.67464447021484,41.333478689193726,0.39101806,0.38728333,0.34854552,0.3423187,0.23760986,313578330.0,445859520.0,540639194.0,550944300.0,642703532.0,101.74983644485474,156.7443323135376,181.55026292800903,191.02252006530762,285.57634258270264
2009,43.75,12.25,5.8606386,14.90388905768301,401.64028120040894,0.3293704125616286,2603368577.0,995.5191802978516,6.617963,10.968282,16.754047,18.222206,21.937035,104.15109062194824,98.72978210449219,54.925838232040405,99.39489126205444,44.43867897987366,0.38199767,0.38105223,0.2947235,0.32765016,0.26304016,359449805.0,426546330.0,623924414.0,546375480.0,647072548.0,116.26176643371582,131.40337944030762,236.78584957122803,226.41101360321045,284.65717124938965
2010,43.75,12.25,5.90488,13.887739440194922,503.4775482416153,0.3381437044712453,2483461008.0,908.4073941707611,5.444369,9.836901,13.506342,18.291073,22.371384,105.46601176261902,111.9805097579956,133.5165023803711,101.00759267807007,51.50693166255951,0.38933593,0.38098082,0.37026486,0.32290524,0.22812195,314462450.0,443441670.0,507196642.0,589263420.0,629096826.0,100.68645977973938,136.62860870361328,179.1761040687561,220.37489891052246,271.5413227081299
2011,43.75,12.25,6.0167823,14.414720585143645,404.0811564922333,0.30862309652216297,2647700394.0,1009.3358263969421,5.4598475,11.693584,15.210652,19.276985,20.501602,145.09360885620117,53.81993293762207,44.18514633178711,77.78424024581909,83.19822812080383,0.3914276,0.32973084,0.294729,0.27664736,0.2502301,334496014.0,502857270.0,627277684.0,592239000.0,590830426.0,96.60722494125366,168.38703632354736,234.71693801879883,233.22288036346436,276.40174674987793
2012,43.75,12.25,6.293114,15.335469576268414,322.1359261274338,0.3090665912121729,2702318438.0,1081.8050150871277,8.688036,10.024298,13.836517,20.891645,23.244755,31.754382133483887,115.37997722625732,107.40404391288757,30.324125289916992,37.273397564888,0.35775265,0.37196106,0.36735046,0.261051,0.18769775,434938246.0,417134880.0,563353514.0,630096720.0,656795078.0,135.6783037185669,140.95212936401367,190.05225038528442,277.0722770690918,338.0500545501709
2013,43.75,12.25,6.000981,14.00402062235315,480.7130012512207,0.3458646050855225,2497391186.0,887.2933316230774,6.049617,11.443502,13.077126,17.753403,21.734806,155.45911264419556,68.18963527679443,141.37378978729248,81.53791666030884,34.152546882629395,0.40576476,0.3636389,0.38365722,0.32674804,0.2494708,301337205.0,454420020.0,493715331.0,607798080.0,640120550.0,87.281409740448,148.3482027053833,168.0364990234375,217.53121376037598,266.0960063934326
2014,43.75,12.25,5.7301064,14.19222407247506,530.7685551643372,0.33958038434483645,2521124093.0,904.5390858650208,7.8160048,10.996364,13.678949,18.815851,19.700008,91.52172350883484,125.28651237487793,81.01925015449524,82.35031843185425,150.5907506942749,0.37133664,0.38126647,0.3384424,0.30153567,0.30543822,384727267.0,438617820.0,548242130.0,590435880.0,559100996.0,117.23038339614868,140.84086418151855,197.5943865776062,227.88228034973145,220.99117136001587
2015,43.75,12.25,5.384472,15.415887564615486,438.3639587163925,0.31458596612503326,2656579313.0,1027.9447860717773,6.7135363,10.479697,15.6965275,19.21994,24.933216,143.40689945220947,86.23801231384277,114.66438436508179,74.82398986816406,19.23067271709442,0.39234376,0.35548216,0.32340574,0.31457338,0.18844362,337825259.0,494589510.0,547497572.0,623265960.0,653401012.0,116.22118997573853,177.19176292419434,202.53883123397827,230.841064453125,301.1519374847412
2016,43.75,12.25,6.307783,14.72796289905224,483.6589102745056,0.3473092395495745,2560350333.0,948.8013248443604,6.747592,11.958361,14.0548,18.389297,22.51853,122.2080135345459,81.07837915420532,101.83288145065308,106.44739151000977,72.09224462509155,0.39607173,0.34527832,0.3679474,0.35538754,0.27205628,338577133.0,469318140.0,566071222.0,573675720.0,612708118.0,107.66020774841309,172.54117012023926,197.36610889434814,207.90199756622314,263.3318405151367
1982,44.25,6.75,1.5979053,6.040400872822681,435.0178155899048,0.376236284285589,2105010183.0,709.9707863330841,-3.8764637,1.3219689,5.8455114,11.672511,15.26795,56.40260696411133,74.9416708946228,83.13063025474548,114.06799793243408,106.47490954399109,0.36989745,0.42250666,0.41755372,0.37551457,0.29717833,169429973.0,282345750.0,463534816.0,578047200.0,611652444.0,48.18050837516785,74.72264528274536,127.8822431564331,206.0781955718994,253.10719394683838
